"";"clea.yr";"varmag";"sdmag";"memag";"UN";"country"
"1021";2006;41,4505494505495;6,4382101123332;14,2857142857143;203;"Czech Republic"
"1022";2006;3,17113783533765;1,78076888880552;3,78723404255319;214;"Dominican Republic"
"1023";2006;NA;NA;NA;218;"Ecuador"
"1024";2006;32,6153846153846;5,71098805946787;6;222;"El Salvador"
"1025";2006;NA;NA;NA;328;"Guyana"
"1026";2006;0;0;1;348;"Hungary"
"1027";2006;NA;NA;120;376;"Israel"
"1028";2006;149,484615384615;12,2263901207435;23,7307692307692;380;"Italy"
"1029";2006;NA;NA;NA;40;"Austria"
"1030";2006;0;0;2;414;"Kuwait"
"1031";2006;48,5;6,96419413859206;20;428;"Latvia"
"1032";2006;0;0;40;484;"Mexico"
"1033";2006;NA;NA;81;499;"Montenegro"
"1034";2006;NA;NA;NA;528;"Netherlands"
"1035";2006;NA;NA;NA;558;"Nicaragua"
"1036";2006;42,0833333333333;6,48716681867619;4,8;604;"Peru"
"1037";2006;0;0;1;662;"Saint Lucia"
"1038";2006;NA;NA;NA;674;"San Marino"
"1039";2006;2,17777777777778;1,47572957474524;4,2;70;"Bosnia and Herzegovina"
"1040";2006;NA;NA;NA;702;"Singapore"
"1041";2006;NA;NA;150;703;"Slovakia"
"1042";2006;NA;NA;NA;752;"Sweden"
"1043";2006;NA;NA;NA;76;"Brazil"
"1044";2006;0,32798339674853;0,572698347080319;1,04406779661017;800;"Uganda"
"1045";2006;NA;NA;NA;804;"Ukraine"
"1046";2006;0;0;20;807;"Macedonia"
"1047";2006;0;0;1;840;"US"
"1048";2006;0,128048780487805;0,357839042710274;1,14634146341463;882;"Samoa"
"1049";2006;0;0;1;894;"Zambia"
"1050";2006;0;0;1;90;"Solomon Islands"
"1051";2007;NA;NA;NA;1002;"Kosovo"
"1052";2007;1,46218487394958;1,20920836663893;2,11764705882353;120;"Cameroon"
"1053";2007;38,875;6,23498195666996;9;191;"Croatia"
"1054";2007;42,4469696969697;6,51513389708682;11,5833333333333;208;"Denmark"
"1055";2007;3,53787878787879;1,88092498199125;8,41666666666667;233;"Estonia"
"1056";2007;64,2380952380952;8,01486713789413;13,3333333333333;246;"Finland"
"1057";2007;0;0;1;250;"France"
"1058";2007;0;0;1;270;"Gambia"
"1059";2007;NA;NA;15;292;"Gibraltar"
"1060";2007;NA;NA;NA;300;"Greece"
"1061";2007;NA;NA;NA;32;"Argentina"
"1062";2007;NA;NA;NA;320;"Guatemala"
"1063";2007;1,1;1,04880884817015;10,5;352;"Iceland"
"1064";2007;0;0;1;36;"Australia"
"1065";2007;0,694352159468439;0,83327796050804;3,86046511627907;372;"Ireland"
"1066";2007;0;0;1;388;"Jamaica"
"1067";2007;NA;NA;98;398;"Kazakhstan"
"1068";2007;0;0;1;404;"Kenya"
"1069";2007;19,0125;4,36033255612459;1,4875;426;"Lesotho"
"1070";2007;0;0;1;44;"Bahamas"
"1071";2007;188,595238095238;13,7329981466262;3,11904761904762;51;"Armenia"
"1072";2007;NA;NA;NA;56;"Belgium"
"1073";2007;0,853260869565217;0,923721207705668;1,375;584;"Marshall Islands"
"1074";2007;NA;NA;NA;60;"Bermuda"
"1075";2007;0;0;1;608;"Philippines"
"1076";2007;6,77560975609756;2,60300014523579;11,219512195122;616;"Poland"
"1077";2007;NA;NA;65;626;"Timor-Leste"
"1078";2007;NA;NA;NA;643;"Russian Federation"
"1079";2007;NA;NA;NA;686;"Senegal"
"1080";2007;NA;NA;250;688;"Serbia"
"1081";2007;NA;NA;NA;690;"Seychelles"
"1082";2007;NA;NA;NA;694;"Sierra Leone"
"1083";2007;65,4566666666667;8,09052944291452;7,96;756;"Switzerland"
"1084";2007;0,511827956989247;0,71542152399075;2,61290322580645;768;"Togo"
"1085";2007;0;0;1;780;"Trinidad and Tobago"
"1086";2007;72,0679012345679;8,48928154996451;6,79012345679012;792;"Turkey"
"1087";2007;0;0;1;796;"Turks and Caicos Islands"
"1088";2007;NA;NA;NA;804;"Ukraine"
"1089";2007;0,9;0,948683298050514;1,3;92;"British Virgin Islands"
"1090";2008;0,105225225225225;0,324384378824297;1,05333333333333;1001;"Taiwan"
"1091";2008;0;0;1;112;"Belarus"
"1092";2008;20,1141304347826;4,48487797323211;5,125;116;"Cambodia"
"1093";2008;0;0;1;124;"Canada"
"1094";2008;NA;NA;33;234;"Faroe Islands"
"1095";2008;NA;NA;NA;24;"Angola"
"1096";2008;NA;NA;NA;288;"Ghana"
"1097";2008;0;0;1;308;"Grenada"
"1098";2008;150,204615384615;12,2557992552348;23,7307692307692;380;"Italy"
"1099";2008;NA;NA;NA;40;"Austria"
"1100";2008;0;0;1;410;"Korea"
"1101";2008;0;0;10;414;"Kuwait"
"1102";2008;66,125;8,1317279836453;1,95833333333333;440;"Lithuania"
"1103";2008;0;0;1;458;"Malaysia"
"1104";2008;0;0;1;459;"Malaysia"
"1105";2008;0;0;5;470;"Malta"
"1106";2008;0,506153846153846;0,711444900293653;2,88461538461538;496;"Mongolia"
"1107";2008;0;0;1;50;"Bangladesh"
"1108";2008;0;0;1;52;"Barbados"
"1109";2008;NA;NA;335;524;"Nepal"
"1110";2008;0;0;1;554;"New Zealand"
"1111";2008;5,23096845079265;2,28713105238695;1,23465703971119;586;"Pakistan"
"1112";2008;NA;NA;NA;600;"Paraguay"
"1113";2008;0,754985754985755;0,868899162725891;3,7037037037037;624;"Guinea-Bissau"
"1114";2008;NA;NA;NA;630;"Puerto Rico"
"1115";2008;0;0;1;64;"Bhutan"
"1116";2008;NA;NA;NA;646;"Rwanda"
"1117";2008;NA;NA;NA;674;"San Marino"
"1118";2008;NA;NA;250;688;"Serbia"
"1119";2008;0;0;1;705;"Slovenia"
"1120";2008;NA;NA;NA;716;"Zimbabwe"
"1121";2008;36,3966817496229;6,03296624800959;6,73076923076923;724;"Spain"
"1122";2008;0;0;20;807;"Macedonia"
"1123";2008;0;0;1;84;"Belize"
"1124";2008;0;0;1;840;"US"
"1125";2009;12,0158646218932;3,46639071973908;3,87096774193548;100;"Bulgaria"
"1126";2009;1,9;1,37840487520902;2,5;136;"Cayman Islands"
"1127";2009;NA;NA;NA;152;"Chile"
"1128";2009;18;4,24264068711928;3,5;20;"Andorra"
"1129";2009;15,2910052910053;3,91037150294001;4,42857142857143;218;"Ecuador"
"1130";2009;32,6153846153846;5,71098805946787;6;222;"El Salvador"
"1131";2009;0;0;1;276;"Germany"
"1132";2009;0;0;1;28;"Antigua and Barbuda"
"1133";2009;NA;NA;NA;300;"Greece"
"1134";2009;NA;NA;31;304;"Greenland"
"1135";2009;47,3260869565217;6,87939582787047;5,25;32;"Argentina"
"1136";2009;34,6928104575163;5,89006031017648;7,11111111111111;340;"Honduras"
"1137";2009;1,1;1,04880884817015;10,5;352;"Iceland"
"1138";2009;0;0;1;356;"India"
"1139";2009;3,81989063568011;1,95445405054202;7,24675324675325;360;"Indonesia"
"1140";2009;NA;NA;120;376;"Israel"
"1141";2009;9,65536770044601;3,10730875524883;1,54340836012862;392;"Japan"
"1142";2009;0;0;10;414;"Kuwait"
"1143";2009;12,5;3,53553390593274;12,5;438;"Liechtenstein"
"1144";2009;66,6666666666667;8,16496580927726;15;442;"Luxembourg"
"1145";2009;0;0;1;454;"Malawi"
"1146";2009;0;0;1;462;"Maldives"
"1147";2009;24,6063416738568;4,9604779682866;1,63934426229508;484;"Mexico"
"1148";2009;0;0;101;498;"Moldova"
"1149";2009;NA;NA;81;499;"Montenegro"
"1150";2009;NA;NA;9;500;"Montserrat"
"1151";2009;NA;NA;NA;508;"Mozambique"
"1152";2009;NA;NA;72;516;"Namibia"
"1153";2009;NA;NA;21;533;"Aruba"
"1154";2009;NA;NA;NA;578;"Norway"
"1155";2009;NA;NA;NA;620;"Portugal"
"1156";2009;0;0;1;68;"Bolivia"
"1157";2009;180,194444444444;13,423652425642;22,2222222222222;710;"South Africa"
"1158";2009;0;0;1;72;"Botswana"
"1159";2009;NA;NA;NA;8;"Albania"
"1160";2009;NA;NA;NA;858;"Uruguay"
"1161";2010;NA;NA;NA;1002;"Kosovo"
"1162";2010;0;0;1;104;"Myanmar"
"1163";2010;NA;NA;NA;144;"Sri Lanka"
"1164";2010;16,3598484848485;4,04473095333281;4,78787878787879;170;"Colombia"
"1165";2010;32,8095238095238;5,72795982960109;8,14285714285714;188;"Costa Rica"
"1166";2010;41,6043956043956;6,45014694440333;14,2857142857143;203;"Czech Republic"
"1167";2010;NA;NA;NA;214;"Dominican Republic"
"1168";2010;0;0;1;231;"Ethiopia"
"1169";2010;0;0;1;31;"Azerbaijan"
"1170";2010;0;0;1;348;"Hungary"
"1171";2010;0;0;1;36;"Australia"
"1172";2010;192,653594771242;13,8799709931701;17,2222222222222;368;"Iraq"
"1173";2010;32,7512605042017;5,72287170083357;7,11428571428571;4;"Afghanistan"
"1174";2010;55;7,41619848709566;20;428;"Latvia"
"1175";2010;0;0;1;48;"Bahrain"
"1176";2010;0,0476190476190476;0,218217890235992;2,95238095238095;480;"Mauritius"
"1177";2010;NA;NA;101;498;"Moldova"
"1178";2010;NA;NA;NA;528;"Netherlands"
"1179";2010;NA;NA;NA;56;"Belgium"
"1180";2010;0;0;1;608;"Philippines"
"1181";2010;0;0;1;659;"Saint Kitts and Nevis"
"1182";2010;0;0;1;660;"Anguilla"
"1183";2010;0;0;1;670;"St. Vincent and the Grenadines"
"1184";2010;2,17777777777778;1,47572957474524;4,2;70;"Bosnia and Herzegovina"
"1185";2010;NA;NA;150;703;"Slovakia"
"1186";2010;NA;NA;NA;740;"Suriname"
"1187";2010;48,7931034482759;6,98520604193433;11,6896551724138;752;"Sweden"
"1188";2010;NA;NA;NA;76;"Brazil"
"1189";2010;0;0;1;780;"Trinidad and Tobago"
"1190";2010;0;0;1;826;"UK"
"1191";2010;0;0;1;840;"US"
"1192";2010;0,391010712622264;0,625308493962991;1,44736842105263;862;"Venezuela"
"1193";2010;0;0;1;90;"Solomon Islands"
"1194";2011;0;0;1;124;"Canada"
"1195";2011;31,4358974358974;5,60677246157693;5,53846153846154;132;"Cape Verde"
"1196";2011;40,1102941176471;6,33326883352089;8,88235294117647;191;"Croatia"
"1197";2011;40,6666666666667;6,37704215656967;9,33333333333333;196;"Cyprus"
"1198";2011;18;4,24264068711928;3,5;20;"Andorra"
"1199";2011;0,954710144927536;0,977092700273386;3,45833333333333;204;"Benin"
"1200";2011;41,5378787878788;6,44498865692398;11,5833333333333;208;"Denmark"
"1201";2011;5,35606060606061;2,31431644466797;8,41666666666667;233;"Estonia"
"1202";2011;NA;NA;33;234;"Faroe Islands"
"1203";2011;67,8095238095238;8,2346538366542;13,3333333333333;246;"Finland"
"1204";2011;NA;NA;17;292;"Gibraltar"
"1205";2011;NA;NA;NA;32;"Argentina"
"1206";2011;NA;NA;NA;320;"Guatemala"
"1207";2011;2,94444444444444;1,71593835683117;2,5;328;"Guyana"
"1208";2011;0,646733111849391;0,804197184681339;3,86046511627907;372;"Ireland"
"1209";2011;0,451348583134175;0,671824815807049;1,24137931034483;384;"Ivory Coast"
"1210";2011;0;0;1;388;"Jamaica"
"1211";2011;62;7,87400787401181;20;428;"Latvia"
"1212";2011;0;0;1;430;"Liberia"
"1213";2011;0;0;1;554;"New Zealand"
"1214";2011;NA;NA;NA;558;"Nicaragua"
"1215";2011;60,4625;7,77576362809467;7,0625;562;"Niger"
"1216";2011;0;0;1;566;"Nigeria"
"1217";2011;0,853260869565217;0,923721207705668;1,375;584;"Marshall Islands"
"1218";2011;42,88;6,54828221749796;5;604;"Peru"
"1219";2011;7,02560975609756;2,65058668149102;11,219512195122;616;"Poland"
"1220";2011;NA;NA;NA;620;"Portugal"
"1221";2011;NA;NA;NA;643;"Russian Federation"
"1222";2011;0;0;1;662;"Saint Lucia"
"1223";2011;0;0;1;690;"Seychelles"
"1224";2011;4,25641025641026;2,06310694255297;3,22222222222222;702;"Singapore"
"1225";2011;0;0;1;705;"Slovenia"
"1226";2011;37,4555052790347;6,12009029990855;6,73076923076923;724;"Spain"
"1227";2011;64,7015384615385;8,043726652587;7,69230769230769;756;"Switzerland"
"1228";2011;0,80952380952381;0,899735410842438;2,85714285714286;784;"United Arab Emirates"
"1229";2011;102,967901234568;10,1473100491987;6,79012345679012;792;"Turkey"
"1230";2011;0;0;1;800;"Uganda"
"1231";2011;0;0;20;807;"Macedonia"
"1232";2011;0,128048780487805;0,357839042710274;1,14634146341463;882;"Samoa"
"1233";2011;0;0;1;894;"Zambia"
"1234";2011;0,9;0,948683298050514;1,3;92;"British Virgin Islands"
"1235";2012;0,105225225225225;0,324384378824297;1,05333333333333;1001;"Taiwan"
"1236";2012;31,0769230769231;5,57466797907491;6;222;"El Salvador"
"1237";2012;NA;NA;NA;24;"Angola"
"1238";2012;0;0;1;250;"France"
"1239";2012;78,054054054054;8,83482054453026;2,02702702702703;268;"Georgia"
"1240";2012;0;0;1;270;"Gambia"
"1241";2012;0;0;1;288;"Ghana"
"1242";2012;NA;NA;NA;300;"Greece"
"1243";2012;4,6105117974484;2,14721023596862;1,40594059405941;364;"Iran"
"1244";2012;9,65536770044601;3,10730875524883;1,54340836012862;392;"Japan"
"1245";2012;NA;NA;NA;398;"Kazakhstan"
"1246";2012;NA;NA;NA;410;"Korea"
"1247";2012;18,7777777777778;4,33333333333334;1,48148148148148;426;"Lesotho"
"1248";2012;2,87002042900919;1,69411346403043;2,24719101123596;434;"Libya"
"1249";2012;0;0;1;44;"Bahamas"
"1250";2012;66,125;8,1317279836453;1,95833333333333;440;"Lithuania"
"1251";2012;24,6063416738568;4,9604779682866;1,63934426229508;484;"Mexico"
"1252";2012;0,295384615384615;0,543492976389406;1,84615384615385;496;"Mongolia"
"1253";2012;NA;NA;81;499;"Montenegro"
"1254";2012;188,595238095238;13,7329981466262;3,11904761904762;51;"Armenia"
"1255";2012;NA;NA;NA;528;"Netherlands"
"1256";2012;NA;NA;21;531;"Curacao"
"1257";2012;5,43382352941176;2,33105631193495;3,05882352941176;548;"Vanuatu"
"1258";2012;0;0;1;60;"Bermuda"
"1259";2012;NA;NA;65;626;"Timor-Leste"
"1260";2012;2,4390243902439;1,56173761888606;1,24390243902439;630;"Puerto Rico"
"1261";2012;0;0;1;642;"Romania"
"1262";2012;NA;NA;60;674;"San Marino"
"1263";2012;73,1147086031452;8,55071392359405;3,19148936170213;686;"Senegal"
"1264";2012;NA;NA;250;688;"Serbia"
"1265";2012;0;0;1;694;"Sierra Leone"
"1266";2012;NA;NA;150;703;"Slovakia"
"1267";2012;1,45454545454545;1,20604537831105;1,36363636363636;796;"Turks and Caicos Islands"
"1268";2012;222,017699115044;14,9002583573254;1,99115044247788;804;"Ukraine"
"1269";2012;0;0;1;84;"Belize"
"1270";2012;0;0;1;840;"US"
"1271";2012;5,60821256038647;2,36816649760663;2,76086956521739;854;"Burkina Faso"
"1272";2013;14,1311827956989;3,75914655150593;7,74193548387097;100;"Bulgaria"
"1273";2013;20,1141304347826;4,48487797323211;5,125;116;"Cambodia"
"1274";2013;4;2;3;136;"Cayman Islands"
"1275";2013;NA;NA;NA;152;"Chile"
"1276";2013;41,2967032967033;6,42625110750454;14,2857142857143;203;"Czech Republic"
"1277";2013;5,13949579831933;2,26704561011007;3,91428571428571;218;"Ecuador"
"1278";2013;147,766666666667;12,1559313368687;10,8333333333333;262;"Djibouti"
"1279";2013;0;0;1;276;"Germany"
"1280";2013;NA;NA;31;304;"Greenland"
"1281";2013;0;0;1;308;"Grenada"
"1282";2013;NA;NA;NA;32;"Argentina"
"1283";2013;0;0;1;324;"Guinea"
"1284";2013;34,6928104575163;5,89006031017648;7,11111111111111;340;"Honduras"
"1285";2013;2,7;1,6431676725155;10,5;352;"Iceland"
"1286";2013;0;0;1;36;"Australia"
"1287";2013;NA;NA;120;376;"Israel"
"1288";2013;154,764615384615;12,4404427326609;23,7307692307692;380;"Italy"
"1289";2013;NA;NA;NA;40;"Austria"
"1290";2013;0;0;1;404;"Kenya"
"1291";2013;12,5;3,53553390593274;12,5;438;"Liechtenstein"
"1292";2013;66,6666666666667;8,16496580927726;15;442;"Luxembourg"
"1293";2013;0,202593440122044;0,450103810383831;1,27826086956522;450;"Madagascar"
"1294";2013;0;0;1;458;"Malaysia"
"1295";2013;0;0;5;470;"Malta"
"1296";2013;0;0;1;52;"Barbados"
"1297";2013;NA;NA;21;533;"Aruba"
"1298";2013;19,9883040935673;4,47082812167582;8,89473684210526;578;"Norway"
"1299";2013;5,30707282913165;2,3037084948256;1,23809523809524;586;"Pakistan"
"1300";2013;18,0261437908497;4,24572064446658;4,44444444444444;600;"Paraguay"
"1301";2013;13,8255319148936;3,71827001640462;1,24255319148936;608;"Philippines"
"1302";2013;0;0;1;64;"Bhutan"
"1303";2013;NA;NA;NA;716;"Zimbabwe"
"1304";2013;2,10229885057471;1,44993063647014;3,03333333333333;768;"Togo"
"1305";2013;NA;NA;NA;8;"Albania"
"1306";2014;14,1311827956989;3,75914655150593;7,74193548387097;100;"Bulgaria"
"1307";2014;15,5587301587302;3,9444556226088;4,61111111111111;170;"Colombia"
"1308";2014;28,1428571428571;5,30498417932204;8,14285714285714;188;"Costa Rica"
"1309";2014;NA;NA;50;242;"Fiji"
"1310";2014;NA;NA;31;304;"Greenland"
"1311";2014;79,1028037383178;8,89397569922011;1,85981308411215;348;"Hungary"
"1312";2014;0;0;1;356;"India"
"1313";2014;3,9377990430622;1,98438883363674;7,27272727272727;360;"Indonesia"
"1314";2014;9,80873245473053;3,13188959810695;1,55228758169935;392;"Japan"
"1315";2014;72,5;8,5146931829632;20;428;"Latvia"
"1316";2014;0;0;1;450;"Madagascar"
"1317";2014;0;0;1;454;"Malawi"
"1318";2014;0;0;1;462;"Maldives"
"1319";2014;0;0;1;48;"Bahrain"
"1320";2014;0,0476190476190476;0,218217890235992;2,95238095238095;480;"Mauritius"
"1321";2014;NA;NA;9;500;"Montserrat"
"1322";2014;144,072727272727;12,0030299205129;22,5454545454545;508;"Mozambique"
"1323";2014;NA;NA;96;516;"Namibia"
"1324";2014;33,3472222222222;5,77470537969014;1,68055555555556;554;"New Zealand"
"1325";2014;NA;NA;NA;56;"Belgium"
"1326";2014;1,1871921182266;1,08958346088154;3,51724137931034;624;"Guinea-Bissau"
"1327";2014;0;0;1;68;"Bolivia"
"1328";2014;NA;NA;250;688;"Serbia"
"1329";2014;2,17777777777778;1,47572957474524;4,2;70;"Bosnia and Herzegovina"
"1330";2014;0;0;1;705;"Slovenia"
"1331";2014;195,694444444444;13,9890830451622;22,2222222222222;710;"South Africa"
"1332";2014;0;0;1;72;"Botswana"
"1333";2014;53,820197044335;7,33622498594032;12,0344827586207;752;"Sweden"
"1334";2014;263,692307692308;16,2386054725247;19;76;"Brazil"
"1335";2014;0;0;1;776;"Tonga"
"1336";2014;222,017699115044;14,9002583573254;1,99115044247788;804;"Ukraine"
"1337";2014;90,25;9,5;13,6666666666667;807;"Macedonia"
"1338";2014;0;0;1;840;"US"
"1339";2014;78,5087719298246;8,86051758814487;5,21052631578947;858;"Uruguay"
"1340";2014;0;0;1;90;"Solomon Islands"
"1341";2015;0;0;1;104;"Myanmar"
"1342";2015;0;0;1;124;"Canada"
"1343";2015;16,4675324675325;4,05802075740533;8,90909090909091;144;"Sri Lanka"
"1344";2015;0;0;1;174;"Comoros"
"1345";2015;40,1102941176471;6,33326883352089;8,88235294117647;191;"Croatia"
"1346";2015;18;4,24264068711928;3,5;20;"Andorra"
"1347";2015;69,719696969697;8,34983215218707;13,4166666666667;208;"Denmark"
"1348";2015;31,0769230769231;5,57466797907491;6;222;"El Salvador"
"1349";2015;8,99242424242424;2,99873710792131;8,41666666666667;233;"Estonia"
"1350";2015;NA;NA;33;234;"Faroe Islands"
"1351";2015;68,0897435897436;8,25165096145878;15,3846153846154;246;"Finland"
"1352";2015;NA;NA;NA;300;"Greece"
"1353";2015;0;0;1;31;"Azerbaijan"
"1354";2015;46,4275362318841;6,81377547559971;5,41666666666667;32;"Argentina"
"1355";2015;42,606884057971;6,52739489061072;6,54166666666667;320;"Guatemala"
"1356";2015;2,94444444444444;1,71593835683117;2,5;328;"Guyana"
"1357";2015;NA;NA;120;376;"Israel"
"1358";2015;18,7777777777778;4,33333333333334;1,48148148148148;426;"Lesotho"
"1359";2015;0;0;1;583;"Micronesia"
"1360";2015;0,853260869565217;0,923721207705668;1,375;584;"Marshall Islands"
"1361";2015;7,02560975609756;2,65058668149102;11,219512195122;616;"Poland"
"1362";2015;137,307359307359;11,7178222937267;10,4545454545455;620;"Portugal"
"1363";2015;0;0;1;659;"Saint Kitts and Nevis"
"1364";2015;0;0;1;670;"St. Vincent and the Grenadines"
"1365";2015;3,85221674876847;1,96270648563876;3,06896551724138;702;"Singapore"
"1366";2015;37,3770739064857;6,11367924465176;6,73076923076923;724;"Spain"
"1367";2015;19,4333333333333;4,40832545682976;5,1;740;"Suriname"
"1368";2015;66,3815384615385;8,14748663463393;7,69230769230769;756;"Switzerland"
"1369";2015;0;0;1;780;"Trinidad and Tobago"
"1370";2015;35,0160990712074;5,91744024652614;6,50877192982456;792;"Turkey"
"1371";2015;0;0;1;826;"UK"
"1372";2015;0;0;1;834;"Tanzania"
"1373";2015;5,60821256038647;2,36816649760663;2,76086956521739;854;"Burkina Faso"
"1374";2015;0,9;0,948683298050514;1,3;92;"British Virgin Islands"
"1375";2016;0,105225225225225;0,324384378824297;1,05333333333333;1001;"Taiwan"
"1376";2016;29,4358974358974;5,4254859170306;5,53846153846154;132;"Cape Verde"
"1377";2016;40,1102941176471;6,33326883352089;8,88235294117647;191;"Croatia"
"1378";2016;40,6666666666667;6,37704215656967;9,33333333333333;196;"Cyprus"
"1379";2016;NA;NA;NA;214;"Dominican Republic"
"1380";2016;78,054054054054;8,83482054453026;2,02702702702703;268;"Georgia"
"1381";2016;0;0;1;288;"Ghana"
"1382";2016;NA;NA;1;31;"Azerbaijan"
"1383";2016;2,7;1,6431676725155;10,5;352;"Iceland"
"1384";2016;0;0;1;36;"Australia"
"1385";2016;0,63525641025641;0,797029742391343;3,925;372;"Ireland"
"1386";2016;0,450023912003826;0,67083821596852;1,24390243902439;384;"Ivory Coast"
"1387";2016;0;0;1;388;"Jamaica"
"1388";2016;NA;NA;98;398;"Kazakhstan"
"1389";2016;NA;NA;81;499;"Montenegro"
"1390";2016;0,553571428571429;0,744023809142845;2,375;520;"Nauru"
"1391";2016;5,51633986928105;2,34868896818652;2,88888888888889;548;"Vanuatu"
"1392";2016;140,683823529412;11,8610211840892;10,0588235294118;562;"Niger"
"1393";2016;17,0996677740864;4,13517445509695;7,25581395348837;642;"Romania"
"1394";2016;0;0;1;662;"Saint Lucia"
"1395";2016;NA;NA;60;674;"San Marino"
"1396";2016;NA;NA;250;688;"Serbia"
"1397";2016;0;0;1;690;"Seychelles"
"1398";2016;NA;NA;150;703;"Slovakia"
"1399";2016;37,8084464555053;6,14885732925275;6,73076923076923;724;"Spain"
"1400";2016;0,275228917973057;0,524622643404816;1,04156479217604;800;"Uganda"
"1401";2016;0;0;1;840;"US"
"1402";2016;0;0;1;882;"Samoa"
"1403";2016;0;0;1;894;"Zambia"
"1404";2017;15,5483870967742;3,94314431599633;7,5;100;"Bulgaria"
"1405";2017;43,4505494505495;6,59170307663729;14,2857142857143;203;"Czech Republic"
"1406";2017;822,368421052632;28,6769667338202;11,5789473684211;24;"Angola"
"1407";2017;0;0;1;250;"France"
"1408";2017;0;0;1;270;"Gambia"
"1409";2017;34,6928104575163;5,89006031017648;7,11111111111111;340;"Honduras"
"1410";2017;2,7;1,6431676725155;10,5;352;"Iceland"
"1411";2017;18,7777777777778;4,33333333333334;1,48148148148148;426;"Lesotho"
"1412";2017;0;0;1;430;"Liberia"
"1413";2017;0;0;5;470;"Malta"
"1414";2017;204,269230769231;14,2922787115712;7,5;51;"Armenia"
"1415";2017;NA;NA;NA;528;"Netherlands"
"1416";2017;19,9883040935673;4,47082812167582;8,89473684210526;578;"Norway"
"1417";2017;0;0;1;776;"Tonga"
"1418";2017;65,8787878787879;8,1165748859225;11,6666666666667;8;"Albania"
"1419";2017;0;0;1;826;"UK"
"1420";2018;0;0;1;266;"Gabon"
"1421";2018;625,420832439391;25,0084152324651;2,65822784810127;380;"Italy"
"1422";2018;5,40952380952381;2,32583830253176;8,53333333333333;422;"Lebanon"
"1423";2018;0;0;1;458;"Malaysia"
"1424";2018;19,437908496732;4,40884434934281;4,44444444444444;600;"Paraguay"
"1425";2018;0;0;1;694;"Sierra Leone"
